angle1,angle2,step
90.0,270.0,0
92.87296975880815,267.31187997391703,1
95.67933499139286,264.69242791767584,2
98.40670037983004,262.1547893160677,3
101.04600690173429,259.7089321932315,4
103.59134966409057,257.36174503285366,5
106.03963933996049,255.11729873078858,6
108.39017392329924,252.9772131408773,7
110.64417884076022,250.94107338491068,8
112.80435945389742,249.00685181940622,9
114.87449490263644,247.17130447549752,10
116.85908887632698,245.43032306321825,11
118.7630825831634,243.77923367326184,12
120.59162815438228,242.21304059233853,13
122.34991655443388,240.72661833720196,14
124.04305209563381,239.3148576096641,15
125.67596518186666,237.97277196676302,16
127.25335534566722,236.6955721132056,17
128.7796575605836,235.47871426621003,18
130.25902591201017,234.31792830218387,19
131.69532981445516,233.20923055389477,20
133.09215897339706,232.14892529394214,21
134.45283416179603,231.13359817267553,22
135.7804216044026,230.16010420184836,23
137.07774934504556,229.2255522964303,24
138.34742442962795,228.3272879032923,25
139.59185009010184,227.4628748491118,26
140.813242381445,226.63007722087733,27
142.0136459219592,225.826841840301,28
143.1949485319059,225.05128169805636,29
144.3588946688736,224.3016605655206,30
145.50709763027015,223.57637889201666,31
146.6410505418261,222.87396101682296,32
147.762136182161,222.1930436708812,33
148.87163571206662,221.53236570760794,34
149.97073638686464,220.890758980871,35
151.06053833375057,220.26714027723693,36
152.1420604755228,219.660504206008,37
153.21624567902725,219.06991695197334,38
154.28396520213556,218.4945108003876,39
155.34602250790493,217.9334793501052,40
156.40315650927485,217.38607333806584,41
157.45604430261187,216.85159700575593,42
158.50530344383728,216.32940494540887,43
159.55149381689714,215.8188993702742,44
160.59511914101705,215.31952775911847,45
161.63662816053534,214.83078083016116,46
162.676415559095,214.35219080389246,47
163.71482263855614,213.88332991770602,48
164.75213780207721,213.42380915807826,49
165.7885968803417,212.97327717822003,50
166.82438333976557,212.53141937080727,51
167.85962841161543,212.09795706666543,52
168.8944111811852,211.6726468312328,53
169.92875867640788,211.25527983135942,54
170.9626459953918,210.84568124560627,55
171.9959965122606,210.44370969178817,56
173.02868220020687,210.04925664613646,57
174.0605241097372,209.66224582923678,58
175.0912930385809,209.28263253488905,59
176.12071042755406,208.91040287931847,60
177.14844951374863,208.54557294978872,61
178.17413676869577,208.188187833681,62
179.19735364459717,207.83832051152655,63
180.21763864635616,207.49607060033463,64
181.23448974103968,207.16156293682465,65
182.2473671094607,206.83494599382217,66
183.25569623742146,206.5163901270623,67
184.25887133611658,206.20608565387835,68
185.25625907342754,205.90424076965047,69
186.24720258981307,205.61107931232914,70
187.23102576486545,205.32683838971005,71
188.20703769348285,205.0517658882828,72
189.17453732427717,204.78611788627475,73
190.13281820753014,204.53015599682618,74
