displacement_x,displacement_y,displacement_z,step
0.0,0.0,0.0,0
2.0,-2.0,0.0,1
1.9982964343396914,-1.9978219259774133,0.0,2
1.9965458008638306,-1.9956129845912478,0.0,3
1.9947487270989526,-1.9933751879941397,0.0,4
1.9929060168279906,-1.9911105648531005,0.0,5
1.9910186301806068,-1.9888211432070333,0.0,6
1.9890876628299559,-1.9865089331458894,0.0,7
1.9871143248830299,-1.9841759099047662,0.0,8
1.985099920003705,-1.981823997898582,0.0,9
1.9830458252443417,-1.9794550561367443,0.0,10
1.9809534719877107,-1.9770708653600189,0.0,11
1.9788243283207203,-1.97467311714069,0.0,12
1.976659883079149,-1.9722634050883805,0.0,13
1.9744616317221684,-1.9698432182125452,0.0,14
1.9722310641200673,-1.9674139364123835,0.0,15
1.969969654270682,-1.964976827997973,0.0,16
1.967678851901356,-1.9625330490938409,0.0,17
1.9653600758647403,-1.960083644737938,0.0,18
1.9630147091987689,-1.9576295514641608,0.0,19
1.9606440956934947,-1.9551716011437725,0.0,20
1.9582495377895048,-1.9527105258584943,0.0,21
1.9558322956233622,-1.950246963583709,0.0,22
1.9533935870338452,-1.9477814644723006,0.0,23
1.9509345883473266,-1.9453144975462164,0.0,24
1.948456435770218,-1.942846457622403,0.0,25
1.9459602272297223,-1.9403776723208959,0.0,26
1.9434470245200421,-1.9379084090244811,0.0,27
1.940917855628648,-1.9354388816805748,0.0,28
1.938373717135329,-1.9329692573562516,0.0,29
1.9358155765948055,-1.9304996624761228,0.0,30
1.9332443748310624,-1.9280301886899016,0.0,31
1.930661028087851,-1.9255608983317,0.0,32
1.9280664299946646,-1.9230918294464814,0.0,33
1.9254614533207337,-1.9206230003705609,0.0,34
1.9228469515010773,-1.9181544138627942,0.0,35
1.9202237599284175,-1.915686060791155,0.0,36
1.9175926970127846,-1.9132179233859843,0.0,37
1.9149545650170583,-1.9107499780764237,0.0,38
1.9123101506816098,-1.9082821979305558,0.0,39
1.9096602256547595,-1.905814554722761,0.0,40
1.9070055467481615,-1.9033470206538672,0.0,41
1.9043468560375678,-1.90087956975094,0.0,42
1.9016848808299387,-1.8984121789742168,0.0,43
1.899020333517668,-1.8959448290587468,0.0,44
1.8963539113399661,-1.8934775051179449,0.0,45
1.893686296070268,-1.8910101970355189,0.0,46
1.8910181536471113,-1.8885428996712252,0.0,47
1.8883501337642716,-1.8860756129046456,0.0,48
1.8856828694342012,-1.8836083415397797,0.0,49
1.8830169765370504,-1.881141095091737,0.0,50
1.8803530533657842,-1.8786738874752076,0.0,51
1.8776916801762358,-1.876206736612784,0.0,52
1.8750334187493638,-1.8737396639795796,0.0,53
1.8723788119715215,-1.8712726940989903,0.0,54
1.8697283834372496,-1.8688058540028893,0.0,55
1.8670826370779414,-1.866339172668056,0.0,56
1.8644420568187274,-1.8638726804392083,0.0,57
1.8618071062650636,-1.8614064084476765,0.0,58
1.8591782284198048,-1.8589403880334991,0.0,59
1.8565558454309445,-1.8564746501775649,0.0,60
1.8539403583697587,-1.8540092249493543,0.0,61
1.851332147038733,-1.8515441409748656,0.0,62
1.8487315698083915,-1.8490794249284315,0.0,63
1.8461389634819927,-1.8466151010513363,0.0,64
