arm1,arm2,arm3,step
1.4142135623730951,1.4142135623730951,1.4142135623730951,0
1.4137055809588122,1.4136665770247134,1.413631216422404,1
1.4131999647763267,1.4131216442065924,1.4130508554025394,2
1.4126967246910214,1.4125787751582772,1.4124724940001017,3
1.41219587148523,1.4120379810507186,1.4118961468214828,4
1.4116974158576137,1.4114992729855276,1.4113218283920241,5
1.4112013684225402,1.4109626619942373,1.410749553155183,6
1.4107077397094672,1.410428159037562,1.4101793354717007,7
1.4102165401623297,1.4098957750046632,1.4096111896187797,8
1.40972778013893,1.4093655207124163,1.4090451297892637,9
1.4092414699103322,1.4088374069046794,1.4084811700908249,10
1.4087576196602616,1.408311444251568,1.4079193245451553,11
1.408276239484506,1.4077876433487304,1.407359607087166,12
1.4077973393903236,1.4072660147166245,1.4068020315641896,13
1.4073209292958513,1.4067465687998033,1.406246611735191,14
1.4068470190295221,1.406229315966197,1.405693361269982,15
1.4063756183294822,1.4057142665064033,1.405142293748444,16
1.4059067368430136,1.405201430632979,1.4045934226597532,17
1.4054403841259633,1.404690818479735,1.404046761401618,18
1.4049765696421728,1.404182440101036,1.403502323279516,19
1.4045153027629156,1.4036763054711021,1.4029601215059406,20
1.4040565927663364,1.4031724244833157,1.4024201691996547,21
1.4036004488368974,1.4026708069495308,1.4018824793849483,22
1.403146880064826,1.4021714625993882,1.4013470649909041,23
1.4026958954455695,1.4016744010796316,1.4008139388506706,24
1.4022475038792537,1.4011796319534309,1.4002831137007372,25
1.4018017141701453,1.4006871646997068,1.3997546021802227,26
1.4013585350261204,1.400197008712462,1.3992284168301643,27
1.4009179750581364,1.3997091733001144,1.3987045700928173,28
1.4004800427797097,1.3992236676848366,1.3981830743109596,29
1.4000447466063972,1.3987405010018983,1.3976639417272034,30
1.3996120948552837,1.3982596822990137,1.397147184483314,31
1.3991820957444732,1.3977812205356936,1.3966328146195361,32
1.398754757392586,1.3973051245826023,1.3961208440739254,33
1.3983300878182598,1.3968314032209184,1.395611284681689,34
1.397908094939657,1.396360065141701,1.3951041481745317,35
1.3974887865739758,1.3958911189452603,1.3945994461800097,36
1.3970721704369669,1.395424573140534,1.3940971902208916,37
1.3966582541424557,1.3949604361444672,1.3935973917145277,38
1.3962470452018698,1.3944987162813987,1.3931000619722236,39
1.3958385510237699,1.3940394217824519,1.3926052121986237,40
1.3954327789133876,1.3935825607849306,1.3921128534911014,41
1.3950297360721684,1.3931281413317205,1.3916229968391562,42
1.3946294295973198,1.3926761713706954,1.3911356531238188,43
1.3942318664813635,1.3922266587541308,1.3906508331170633,44
1.3938370536116953,1.391779611238119,1.390168547481226,45
1.3934449977701473,1.391335036481995,1.3896888067684334,46
1.393055705632559,1.390892942047762,1.3892116214200376,47
1.3926691837683511,1.3904533353995292,1.3887370017660572,48
1.3922854386401051,1.3900162239029485,1.3882649580246278,49
1.3919044766031508,1.3895816148246631,1.3877955003014601,50
1.391526303905156,1.3891495153317577,1.387328638589305,51
1.3911509266857234,1.3887199324912163,1.386864382767426,52
1.3907783509759934,1.3882928732693867,1.3864027426010803,53
1.3904085826982522,1.3878683445314492,1.3859437277410067,54
1.3900416276655445,1.3874463530408931,1.3854873477229233,55
1.3896774915812937,1.3870269054589988,1.38503361196703,56
1.3893161800389258,1.386610008344325,1.3845825297775207,57
1.3889576985214995,1.3861956681522039,1.3841341103421039,58
1.3886020524013447,1.3857838912342433,1.3836883627315293,59
1.3882492469397023,1.3853746838378318,1.3832452958991233,60
1.3878992872863725,1.3849680521056542,1.3828049186803333,61
1.3875521784793683,1.3845640020752112,1.3823672397922782,62
1.387207925444575,1.3841625396783457,1.3819322678333081,63
1.3868665329954157,1.3837636707407777,1.3815000112825715,64
1.386528005832521,1.3833674009816435,1.38107047849959,65
1.386192348543406,1.3829737360130432,1.3806436777238424,66
1.3858595656021546,1.3825826813395945,1.3802196170743561,67
