displacement_x,displacement_y,displacement_z,step
0.0,0.0,0.0,0
2.0,-2.0,0.0,1
1.9987223257547684,-1.99836644448306,0.0,2
1.9974228475319324,-1.9967164113977551,0.0,3
1.9961015739183128,-1.995050298887473,0.0,4
1.994758537129821,-1.9933685113846398,0.0,5
1.9933937925490937,-1.9916714587968147,0.0,6
1.9920074181871024,-1.9899595556595604,0.0,7
1.9905995140738049,-1.9882332202626984,0.0,8
1.9891702015832555,-1.9864928737566454,0.0,9
1.987719622698919,-1.9847389392455812,0.0,10
1.9862479392251808,-1.9829718408741275,0.0,11
1.9847553319512183,-1.9811920029141024,0.0,12
1.9832419997735353,-1.9793998488577094,0.0,13
1.9817081587835017,-1.9775958005232528,0.0,14
1.9801540413262484,-1.9757802771791522,0.0,15
1.9785798950371882,-1.9739536946916487,0.0,16
1.9769859818623239,-1.9721164647011762,0.0,17
1.9753725770683208,-1.9702689938319247,0.0,18
1.9737399682481043,-1.9684116829386247,0.0,19
1.9720884543274666,-1.9665449263941046,0.0,20
1.9704183445778773,-1.964669111420639,0.0,21
1.968729957640336,-1.9627846174676087,0.0,22
1.9670236205647584,-1.9608918156374804,0.0,23
1.965299667868986,-1.9589910681615967,0.0,24
1.9635584406211175,-1.9570827279268102,0.0,25
1.9618002855484433,-1.9551671380535067,0.0,26
1.960025554175846,-1.9532446315251377,0.0,27
1.9582346019961172,-1.9513155308689651,0.0,28
1.9564277876742246,-1.9493801478873496,0.0,29
1.9546054722871595,-1.9474387834385558,0.0,30
1.9527680186006102,-1.9454917272657517,0.0,31
1.9509157903833265,-1.9435392578725956,0.0,32
1.949049151759689,-1.941581642443565,0.0,33
1.9471684666006697,-1.939619136806981,0.0,34
1.9452740979530483,-1.9376519854385126,0.0,35
1.943366407506488,-1.9356804215028056,0.0,36
1.9414457550977953,-1.9337046669307825,0.0,37
1.939512498251478,-1.931724932530081,0.0,38
1.937566991755507,-1.9297414181260528,0.0,39
1.9356095872710144,-1.9277543127307337,0.0,40
1.9336406329745213,-1.9257637947371804,0.0,41
1.9316604732311613,-1.9237700321366193,0.0,42
1.9296694482972792,-1.9217731827558673,0.0,43
1.9276678940507157,-1.9197733945125772,0.0,44
1.925656141747036,-1.9177708056859037,0.0,45
1.9236345177999468,-1.9157655452002924,0.0,46
1.9216033435841324,-1.9137577329201891,0.0,47
1.9195629352587655,-1.9117474799535628,0.0,48
1.917513603609962,-1.9097348889622514,0.0,49
1.915455653910516,-1.9077200544772683,0.0,50
1.9133893857952882,-1.9057030632172993,0.0,51
1.9113150931507055,-1.9036839944087687,0.0,52
1.9092330640168966,-1.9016629201059612,0.0,53
1.9071435805010815,-1.899639905509805,0.0,54
1.9050469187009171,-1.8976150092840531,0.0,55
1.9029433486366045,-1.895588283867705,0.0,56
1.900833134190657,-1.8935597757826335,0.0,57
1.8987165330543299,-1.8915295259354914,0.0,58
1.8965937966798116,-1.8894975699130723,0.0,59
1.8944651702373805,-1.8874639382704175,0.0,60
1.8923308925768256,-1.8854286568110394,0.0,61
1.8901911961925262,-1.883391746858744,0.0,62
1.8880463071916793,-1.8813532255206054,0.0,63
1.8858964452652487,-1.8793131059407415,0.0,64
