displacement_x,displacement_y,displacement_z,step
0.0,0.0,0.0,0
2.0,-2.0,0.0,1
1.9994889303019074,-1.999346577793224,0.0,2
1.9989714092409505,-1.998687478108044,0.0,3
1.9984474362230626,-1.9980227612803498,0.0,4
1.9979170132750514,-1.997352488799893,0.0,5
1.9973801450105666,-1.9966767232551261,0.0,6
1.9968368385927526,-1.9959955282763067,0.0,7
1.9962871036937397,-1.995308968477052,0.0,8
1.9957309524511264,-1.9946171093945233,0.0,9
1.995168399421618,-1.9939200174284362,0.0,10
1.994599461531985,-1.9932177597790661,0.0,11
1.9940241580275155,-1.9925104043844553,0.0,12
1.9934425104181304,-1.9917980198569891,0.0,13
1.9928545424223394,-1.9910806754195434,0.0,14
1.9922602799092175,-1.990358440841366,0.0,15
1.991659750838573,-1.989631386373887,0.0,16
1.9910529851994938,-1.9888995826866214,0.0,17
1.9904400149474424,-1.9881631008033367,0.0,18
1.989820873940084,-1.9874220120386503,0.0,19
1.989195597872013,-1.9866763879352154,0.0,20
1.9885642242085622,-1.9859263002016434,0.0,21
1.987926792118853,-1.9851718206513107,0.0,22
1.9872833424082643,-1.9844130211421875,0.0,23
1.9866339174504724,-1.9836499735178161,0.0,24
1.9859785611192269,-1.982882749549563,0.0,25
1.985317318720015,-1.9821114208802548,0.0,26
1.9846502369217598,-1.9813360589693105,0.0,27
1.9839773636886977,-1.9805567350394564,0.0,28
1.9832987482125717,-1.9797735200251214,0.0,29
1.9826144408452717,-1.9789864845225893,0.0,30
1.9819244930320448,-1.9781956987419753,0.0,31
1.981228957245396,-1.9774012324610966,0.0,32
1.9805278869197895,-1.9766031549812844,0.0,33
1.9798213363872545,-1.97580153508519,0.0,34
1.9791093608139967,-1.9749964409966159,0.0,35
1.9783920161381021,-1.9741879403424087,0.0,36
1.9776693590084204,-1.9733761001164334,0.0,37
1.976941446724704,-1.9725609866456404,0.0,38
1.9762083371790733,-1.9717426655582442,0.0,39
1.9754700887988712,-1.970921201754002,0.0,40
1.9747267604909648,-1.9700966593765978,0.0,41
1.9739784115875432,-1.9692691017881143,0.0,42
1.973225101793457,-1.9684385915455802,0.0,43
1.9724668911351366,-1.967605190379565,0.0,44
1.97170383991112,-1.9667689591748037,0.0,45
1.9709360086442174,-1.965929957952808,0.0,46
1.970163458035333,-1.9650882458564345,0.0,47
1.9693862489189564,-1.964243881136371,0.0,48
1.9686044422203355,-1.9633969211394913,0.0,49
1.9678180989143375,-1.962547422299037,0.0,50
1.9670272799859911,-1.9616954401265707,0.0,51
1.9662320463927152,-1.9608410292056577,0.0,52
1.9654324590282173,-1.9599842431872083,0.0,53
1.9646285786880546,-1.9591251347864347,0.0,54
1.96382046603684,-1.958263755781361,0.0,55
1.9630081815770728,-1.9574001570128234,0.0,56
1.9621917856195754,-1.9565343883859079,0.0,57
1.9613713382555067,-1.9556664988727506,0.0,58
1.960546899329927,-1.9547965365166586,0.0,59
1.9597185284168854,-1.953924548437467,0.0,60
1.958886284795995,-1.953050580838086,0.0,61
1.9580502274304643,-1.9521746790121717,0.0,62
1.9572104149465508,-1.9512968873528533,0.0,63
1.956366905614393,-1.9504172493624647,0.0,64
