angle1,angle2,step
90.0,270.0,0
92.42008192590761,267.7027471063402,1
94.78330312569398,265.4636107705413,2
97.08150849003148,263.2910861600666,3
99.30850964395805,261.1917727717603,4
101.45999123002429,259.1704362358501,5
103.5333446978753,257.2301446678302,6
105.52745621422757,255.37245532340958,7
107.44247274594747,253.5976287919536,8
109.27956586023357,251.90485153285744,9
111.04070755610738,250.29245209275004,10
112.72846740186304,248.75810094605865,11
114.34583595365191,247.2989879926359,12
115.8960761064505,245.91197503085587,13
117.38260169041698,244.59372293365035,14
118.80888115053529,243.34079486167934,15
120.1783633554009,242.14973779638666,16
121.49442228529762,241.017145129343,17
122.76031738546033,239.93970315416175,18
123.97916660632154,238.914224197678,19
125.15392949213167,237.9376688918117,20
126.28739805668526,237.00715979251137,21
127.38219355821506,236.1199882406532,22
128.4407676308171,235.27361605811276,23
129.46540653525662,234.46567339495792,24
130.45823755379698,233.6939537975724,25
131.42123677268805,232.95640735439005,26
132.35623767564482,232.25113259484928,27
133.26494011673475,231.57636766571636,28
134.14891935659116,230.93048118392804,29
135.00963493661388,230.31196306322965,30
135.84843923620292,229.71941552988662,31
136.6665856119455,229.1515444775787,32
137.4652360583176,228.6071512605184,33
138.24546835961476,228.08512498443315,34
139.00828272474706,227.58443532520167,35
139.75460791206643,227.10412588281793,36
140.4853068620147,226.64330806242145,37
141.20118186228206,226.201155463077,38
141.90297927427284,225.77689874772759,39
142.59139385173896,225.3698209633891,40
143.2670726830201,224.97925327847605,41
143.93061878787702,224.60457110356788,42
144.58259439874666,224.24519056247578,43
145.22352395464782,223.90056528179727,44
145.8538968341029,223.57018346896515,45
146.47416985145955,223.2535652509068,46
147.08476953898767,222.9502602476685,47
147.68609423516173,222.65984535761987,48
148.27851599766024,222.38192273305756,49
148.86238235784978,222.11611792712412,50
149.43801793188618,221.86207819491526,51
150.00572590206394,221.61947093345307,52
150.56578938068034,221.38798224684479,53
151.11847266744468,221.16731562442905,54
151.66402241034876,220.95719072104413,55
152.2026686789183,220.75734222973716,56
152.73462595786782,220.56751883829173,57
153.26009406838412,220.38748226188332,58
153.779259023549,220.21700634500303,59
154.29229382377406,220.0558762265187,60
154.7993591975521,219.9038875623915,61
155.300604292321,219.760845801135,62
155.7961673197806,219.62656550761108,63
156.28617615959666,219.50086973120403,64
156.77074892505962,219.3835894148118,65
157.24999449393798,219.27456284144628,66
157.72401300746998,219.17363511555,67
158.19289634017062,219.0806576764172,68
158.65672854288835,218.99548784135976,69
159.11558626132864,218.91798837648372,70
159.56953913206087,218.84802709314508,71
160.01865015784443,218.78547646833837,72
160.46297606394518,218.730213287435,73
160.90256763696095,218.68211830783835,74
161.33747004753673,218.64107594226004,75
161.76772315822348,218.60697396044168,76
162.19336181761705,218.57970320825982,77
162.61441614180532,218.55915734325342,78
163.0309117840549,218.5452325857027,79
163.44287019357398,218.53782748447375,80
163.85030886410686,218.53684269691752,81
164.25324157303518,218.5421807821799,82
164.65167861159088,218.55374600734078,83
165.04562700671912,218.57144416585578,84
165.43509073506826,218.59518240782296,85
165.8200709295283,218.62486908164013,86
166.20056607868827,218.66041358665862,87
166.5765722195347,218.70172623647133,88
166.94808312367275,218.74871813250383,89
167.31509047731052,218.80130104760119,90
167.67758405521298,218.8593873193255,91
168.03555188880145,218.92288975269534,92
168.38898042854436,218.9917215321134,93
168.73785470076203,219.0657961422386,94
169.08215845894668,219.14502729756697,95
169.4218743296782,219.22932888048996,96
169.75698395320356,219.31861488760282,97
170.08746811873172,219.41279938403324,98
170.4133068944879,219.51179646556062,99
170.7344797525604,219.61552022829193,100
171.05096568856982,219.7238847456536,101
171.36274333618573,219.83680405245397,102
171.6697910765124,219.95419213576088,103
171.97208714236947,220.0759629323323,104
172.26960971748903,220.20203033232633,105
