displacement_x,displacement_y,displacement_z,step
0.0,0.0,0.0,0
2.0,-2.0,0.0,1
1.9997444651509535,-1.999673288896612,0.0,2
1.9994858633240433,-1.999343774795466,0.0,3
1.9992241957736518,-1.9990114826637881,0.0,4
1.998959464781958,-1.9986764380155393,0.0,5
1.9986916736424247,-1.998338666890851,0.0,6
1.9984208266423462,-1.9979981958348134,0.0,7
1.998146929044502,-1.9976550518756804,0.0,8
1.9978699870679857,-1.997309262502554,0.0,9
1.997590007868264,-1.9969608556426184,0.0,10
1.9973069995165282,-1.9966098596379878,0.0,11
1.9970209709783977,-1.9962563032222285,0.0,12
1.9967319320920327,-1.9959002154966272,0.0,13
1.9964398935457246,-1.9955416259062648,0.0,14
1.9961448668550112,-1.9951805642159581,0.0,15
1.9958468643393856,-1.9948170604861335,0.0,16
1.9955458990986505,-1.9944511450486897,0.0,17
1.9952419849889793,-1.9940828484829094,0.0,18
1.9949351365987333,-1.9937122015914748,0.0,19
1.9946253692240967,-1.9933392353766433,0.0,20
1.9943126988445772,-1.9929639810166289,0.0,21
1.9939971420984244,-1.9925864698422526,0.0,22
1.9936787162580192,-1.9922067333138895,0.0,23
1.9933574392052753,-1.991824802998776,0.0,24
1.9930333294071092,-1.9914407105487066,0.0,25
1.9927064058910102,-1.9910544876781655,0.0,26
1.9923766882207656,-1.9906661661429292,0.0,27
1.992044196472373,-1.9902757777191717,0.0,28
1.9917089512101787,-1.9898833541831047,0.0,29
1.9913709734632858,-1.9894889272911844,0.0,30
1.991030284702254,-1.9890925287609045,0.0,31
1.990686906816133,-1.988694190252204,0.0,32
1.9903408620898573,-1.9882939433495097,0.0,33
1.9899921731820256,-1.987891819544425,0.0,34
1.9896408631030944,-1.9874878502190905,0.0,35
1.9892869551940104,-1.9870820666302202,0.0,36
1.988930473105297,-1.9866744998938295,0.0,37
1.9885714407766228,-1.986265180970657,0.0,38
1.9882098824168604,-1.9858541406522947,0.0,39
1.9878458224846582,-1.985441409548021,0.0,40
1.9874792856695342,-1.9850270180723446,0.0,41
1.9871102968735044,-1.9846109964332532,0.0,42
1.986738881193256,-1.9841933746211726,0.0,43
1.9863650639028732,-1.9837741823986232,0.0,44
1.985988870437121,-1.9833534492905724,0.0,45
1.9856103263752929,-1.982931204575479,0.0,46
1.9852294574256228,-1.982507477277014,0.0,47
1.9848462894102683,-1.98208229615645,0.0,48
1.9844608482508557,-1.981655689705714,0.0,49
1.9840731599545993,-1.981227686141078,0.0,50
1.9836832506009765,-1.9807983133974902,0.0,51
1.9832911463289697,-1.9803675991235157,0.0,52
1.9828968733248595,-1.9799355706768857,0.0,53
1.9825004578105694,-1.9795022551206294,0.0,54
1.9821019260325514,-1.9790676792197734,0.0,55
1.9817013042512086,-1.978631869438601,0.0,56
1.9812986187308423,-1.9781948519384351,0.0,57
1.9808938957301157,-1.977756652575945,0.0,58
1.9804871614930266,-1.9773172969019468,0.0,59
1.9800784422403739,-1.9768768101606828,0.0,60
1.9796677641617095,-1.9764352172895623,0.0,61
1.9792551534077654,-1.9759925429193403,0.0,62
1.9788406360833377,-1.975548811374718,0.0,63
1.978424238240625,-1.975104046675348,0.0,64
