angle1,angle2,step
90.0,270.0,0
90.57108152836406,269.5196243161978,1
91.14259019522319,269.0395152107306,2
91.71443041644275,268.55977728250815,3
92.28650683581408,268.08051560654513,4
92.85872439945722,267.60183565160065,5
93.43098842802203,267.1238431975753,6
94.00320468651351,266.64664425285576,7
94.57527945157891,266.17034497179696,8
95.14711957610709,265.69505157252934,9
95.71863255100388,265.22087025527736,10
96.28972656402115,264.7479071213698,11
96.86031055553102,264.2762680931199,12
97.43029427115255,263.80605883474675,13
97.99958831115163,263.33738467450445,14
98.56810417655095,262.87035052817765,15
99.13575431190185,262.4050608240964,16
99.7024521446846,261.94161942981316,17
100.26811212131895,261.48012958057797,18
100.83264973978198,261.0206938097378,19
101.39598157884367,260.5634138811767,20
101.9580253239461,260.10839072390394,21
102.51869978976482,259.65572436888687,22
103.0779249395047,259.20551388821417,23
103.63562190099495,258.7578573366661,24
104.19171297965981,258.31285169575636,25
104.74612166845289,257.87059282029963,26
105.2987726548535,257.4311753875493,27
105.84959182503279,256.99469284893763,28
106.39850626530688,256.56123738444245,29
106.94544426100154,256.13089985959107,30
107.49033529286051,255.70376978510612,31
108.03311003113585,255.2799352791848,32
108.57370032750349,254.8594830323968,33
109.1120392049523,254.4424982751746,34
109.64806084579814,254.02906474786406,35
110.18170057797664,253.6192646732934,36
110.71289485977144,253.21317873181187,37
111.24158126313388,252.81088603874312,38
111.76769845575191,252.41246412419085,39
112.29118618202394,252.01798891512942,40
112.81198524309302,251.6275347197065,41
113.33003747609368,251.24117421367913,42
113.84528573276177,250.8589784289033,43
114.35767385755344,250.4810167437897,44
114.86714666541594,250.10735687563846,45
115.37364991934808,249.73806487476176,46
115.87713030788308,249.37320512030078,47
116.37753542262135,249.01284031764334,48
116.87481373593444,248.657031497347,49
117.36891457895535,248.30583801547093,50
117.85978811996434,247.95931755522176,51
118.34738534327137,247.61752612981692,52
118.83165802869108,247.2805180864717,53
119.3125587316974,246.94834611141567,54
119.79004076433912,246.6210612358474,55
120.26405817698951,246.2987128427365,56
120.73456574099595,245.98134867438537,57
121.20151893228889,245.66901484066568,58
121.66487391600194,245.36175582784583,59
122.1245875321467,245.0596145079305,60
122.58061728238116,244.76263214843547,61
123.03292131790151,244.47084842252372,62
123.4814584284819,244.1843014194342,63
123.92618803267958,243.90302765513601,64
124.36707016921667,243.62706208314682,65
124.8040654895445,243.3564381054558,66
125.23713525158925,243.09118758349757,67
125.66624131467384,242.83134084912638,68
126.09134613560471,242.57692671554352,69
126.51241276590748,242.32797248813662,70
126.92940485019115,242.08450397519127,71
127.34228662561584,241.84654549844186,72
127.7510229224354,241.61411990343092,73
128.15557916558225,241.38724856965038,74
128.55592137725856,241.1659514204433,75
128.95201618049498,240.95024693264696,76
129.34383080363506,240.74015214596312,77
129.73133308570107,240.53568267204471,78
130.11449148259507,240.33685270329084,79
130.49327507408682,240.14367502134755,80
130.8676535715386,239.95616100531268,81
131.23759732631575,239.77432063964912,82
131.60307733883076,239.59816252181062,83
131.9640652681673,239.42769386959097,84
132.32053344223098,239.2629205282069,85
132.6724548683721,239.10384697713008,86
133.01980324442684,238.95047633668455,87
133.3625529701215,238.80281037442913,88
133.70067915878727,238.66084951134673,89
134.03415764933072,238.52459282786344,90
134.3629650184073,238.39403806972336,91
134.68707859274633,238.26918165374565,92
135.00647646157535,238.1500186734931,93
135.32113748909393,238.03654290488203,94
135.63104132694787,237.92874681176374,95
135.93616842665614,237.8266215515111,96
136.2365000519437,237.73015698064168,97
136.53201829093592,237.63934166051254,98
136.8227060681709,237.55416286311907,99
137.10854715638814,237.47460657703414,100
137.3895261880537,237.40065751352,101
137.66562866658347,237.33229911284968,102
137.93684097722848,237.26951355087039,103
138.20315039758756,237.21228174584434,104
138.4645451077152,237.16058336559982,105
138.72101419979313,237.11439683502593,106
138.97254768733782,237.07369934394325,107
139.21913651391662,237.03846685538164,108
139.46077256134788,237.00867411429587,109
139.69744865736197,236.98429465674815,110
139.92915858270283,236.9653008195861,111
140.1558970776504,236.9516637506419,112
140.3776598479472,236.94335341947925,113
140.59444357011407,236.94033862871046,114
140.8062458961412,236.94258702590722,115
141.01306545754338,236.95006511612343,116
141.21490186876957,236.96273827505127,117
141.41175572995894,236.98057076282421,118
141.60362862903705,237.0035257384843,119
141.79052314314742,237.03156527512493,120
141.97244283941612,237.0646503757199,121
142.14939227504695,237.10274098964797,122
142.3213769967483,237.14579602991893,123
142.48840353949305,237.1937733911055,124
142.65047942461354,237.24662996798307,125
142.8076131572374,237.30432167487763,126
142.95981422306883,237.36680346571924,127
143.1070930845221,237.43402935479673,128
143.24946117621585,237.50595243820666,129
143.38693089983695,237.58252491598833,130
143.5195156183837,237.66369811493362,131
143.64722964979995,237.74942251205803,132
143.77008826001185,237.83964775871854,133
143.88810765538003,237.93432270536067,134
144.00130497458107,238.03339542687576,135
144.1096982799321,238.1368132485472,136
144.2133065481741,238.24452277256265,137
144.3121496607288,238.35646990506768,138
144.40624839344605,238.47259988373418,139
144.49562440585743,238.59285730581567,140
144.5803002299534,238.71718615665944,141
144.66029925850188,238.84552983864515,142
144.73564573292438,238.97783120051693,143
144.80636473074946,239.11403256707524,144
144.87248215265964,239.25407576919417,145
144.9340247091515,239.39790217412795,146
144.99101990682587,239.54545271607023,147
145.0434960343273,239.69666792692772,148
145.09148214795064,239.85148796727182,149
145.13500805693278,240.00985265742682,150
145.1741043084476,240.1717015086581,151
145.20880217232232,240.33697375441832,152
145.2391336254925,240.50560838161422,153
145.26513133621327,240.67754416185193,154
145.28682864804412,240.85271968262242,155
145.30425956362373,241.03107337838765,156
145.31745872825195,241.2125435615264,157
145.32646141329454,241.3970684531029,158
145.33130349942664,241.58458621341816,159
145.3320214597305,241.77503497230745,160
145.32865234266256,241.96835285914574,161
145.3212337549038,242.16447803252558,162
145.30980384410816,242.36334870957197,163
145.29440128156205,242.56490319485965,164
145.27506524476897,242.7690799088997,165
145.25183539997064,242.9758174161635,166
145.22475188461806,243.1850544526137,167
145.1938552898033,243.39672995271164,168
145.1591866426643,243.61078307587474,169
145.12078738877233,243.82715323235618,170
145.07869937451315,244.04578010852214,171
145.0329648294717,244.26660369150363,172
144.9836263488295,244.48956429320043,173
144.93072687578407,244.714602573617,174
144.87430968399846,244.94165956351205,175
144.8144183600901,245.17067668634527,176
144.75109678616528,245.40159577950442,177
144.6843891224085,245.63435911480113,178
144.61433978973218,245.86890941822284,179
144.5409934524948,246.1051898889298,180
144.46439500129327,246.34314421749067,181
144.38458953583591,246.58271660334773,182
144.30162234790242,246.82385177150837,183
144.2155389043961,247.06649498845744,184
144.12638483049432,247.31059207729035,185
144.0342058929021,247.55608943206488,186
143.93904798321492,247.8029340313732,187
143.840957101395,248.05107345113694,188
143.7399793393664,248.30045587662812,189
143.63616086473385,248.5510301137222,190
143.52954790463036,248.80274559938854,191
143.42018672969775,249.05555241142693,192
143.30812363820547,249.30940127745782,193
143.1934049403123,249.5642435831771,194
143.0760769424752,249.82003137988585,195
142.95618593201067,250.07671739130663,196
142.83377816181303,250.3342550196998,197
142.70889983523406,250.5925983512924,198
142.58159709112985,250.85170216103478,199
142.45191598907826,251.11152191669936,200
142.31990249477334,251.37201378233797,201
142.1856024656005,251.6331346211125,202
142.04906163639816,251.89484199751703,203
141.9103256054109,252.15709417900788,204
141.76943982043844,252.4198501370589,205
141.62644956518707,252.68306954765993,206
141.48139994582735,252.94671279127698,207
141.33433587776392,253.2107409522912,208
141.18530207262296,253.47511581793648,209
141.03434302546216,253.7397998767526,210
140.88150300220883,254.00475631657395,211
140.72682602733107,254.2699490220707,212
140.57035587174812,254.53534257186283,213
140.4121360409839,254.8009022352229,214
140.2522097635706,255.06659396838847,215
140.0906199797059,255.33238441049966,216
139.92740933017032,255.5982408791817,217
139.7626201455086,255.86413136578872,218
139.5962944354811,256.130024530327,219
139.42847387878894,256.39588969607377,220
139.2591998130787,256.66169684390974,221
139.08851322523043,256.92741660637955,222
138.91645474193336,257.19302026149865,223
138.74306462055426,257.4584797263203,224
138.56838274030133,257.7237675502789,225
138.39244859368833,257.98885690832435,226
138.21530127830187,258.25372159386177,227
138.03697948887572,258.5183360115105,228
137.85752150967443,258.7826751696964,229
137.67696520718994,259.04671467309026,230
137.49534802315281,259.31043071490507,231
137.3127069678609,259.5738000690645,232
137.1290786138271,259.83680008225485,233
136.94449908974755,260.0994086658708,234
136.7590040747922,260.36160428786764,235
136.57262879321772,260.6233659645288,236
136.38540800930443,260.88467325215987,237
136.19737602261648,261.145506238719,238
136.008566663586,261.40584553539225,239
135.81901328942058,261.6656722681228,240
135.62874878033287,261.924968069104,241
135.4378055360918,262.1837150682422,242
135.24621547289368,262.4418958845988,243
135.0540100205517,262.6994936178186,244
134.8612201200009,262.95649183955044,245
134.6678762211172,263.2128745848687,246
134.47400828084713,263.4686263436999,247
134.27964576164476,263.7237320522622,248
134.08481763021382,263.9781770845228,249
133.8895523565494,264.23194724367795,250
133.69387791327668,264.4850287536623,251
133.49782177528186,264.73740825069086,252
133.3014109196306,264.98907277483914,253
133.10467182576926,265.24000976166525,254
132.90763047600376,265.4902070338783,255
132.71031235625114,265.7396527930564,256
132.5127424570573,265.98833561141913,257
132.31494527487624,266.23624442365576,258
132.11694481360414,266.48336851881436,259
131.91876458636216,266.7296975322536,260
131.72042761752186,266.9752214376606,261
131.5219564449666,267.2199305391363,262
131.3233731225821,267.463815463353,263
131.1246992229697,267.70686715178266,264
130.92595584037522,267.94907685300285,265
130.72716359382636,268.1904361150771,266
130.52834263047174,268.43093677801545,267
130.32951262911416,268.67057096631487,268
130.1306928039312,268.9093310815809,269
129.93190190837538,269.14720979523355,270
129.73315823924727,269.38420004129654,271
129.53447964093323,269.62029500927235,272
129.3358835098017,269.85548813710415,273
129.13738679874953,270.08977310422495,274
128.93900602189166,270.32314382469457,275
128.74075725938675,270.55559444042683,276
128.54265616239152,270.7871193145049,277
128.34471795813658,271.01771302458826,278
128.1469574551164,271.2473703564095,279
127.94938904838672,271.4760862973626,280
127.75202672496226,271.70385603018235,281
127.55488406930768,271.9306749267165,282
127.35797426891503,272.15653854178817,283
127.16131011996139,272.3814426071521,284
126.96490403303926,272.6053830255419,285
126.76876803895433,272.82835586481013,286
126.5729137945831,273.05035735216,287
126.37735258878521,273.2713838684702,288
126.18209534836363,273.49143194271045,289
125.98715264406704,273.71049824644996,290
125.79253469662886,273.9285795884571,291
125.59825138283662,274.1456729093906,292
125.40431224162708,274.3617752765813,293
125.21072648020068,274.57688387890596,294
125.01750298015116,274.79099602175046,295
124.82465030360464,275.00410912206326,296
124.63217669936365,275.21622070349906,297
124.44009010905101,275.427328391651,298
124.24839817324953,275.6374299093724,299
124.0571082376328,275.8465230721857,300
123.86622735908294,276.0546057837805,301
123.6757623117911,276.2616760315978,302
123.48571959333728,276.4677318825011,303
123.29610543074507,276.6727714785339,304
123.10692578650836,276.8767930327626,305
122.91818636458616,277.0797948252039,306
122.72989261636248,277.28177519883724,307
122.54204974656827,277.48273255569984,308
122.354662719162,277.68266535306543,309
122.16773626316689,277.8815720997051,310
121.98127487846108,278.07945135222974,311
121.79528284151942,278.2763017115131,312
121.60976421110347,278.4721218191957,313
121.424722833898,278.6669103542679,314
121.24016235009219,278.8606660297314,315
121.05608619890275,279.0533875893398,316
120.87249762403785,279.2450738044155,317
120.68939967910003,279.435723470744,318
120.50679523292631,279.62533540554386,319
120.32468697486405,279.81390844451164,320
120.14307741998172,280.00144143894175,321
119.96196891421255,280.18793325291966,322
119.78136363943078,280.3733827605882,323
119.60126361845883,280.5577888434862,324
119.42167072000508,280.7411503879588,325
119.24258666353091,280.92346628263806,326
119.06401302404669,281.1047354159943,327
118.88595123683596,281.2849566739564,328
118.70840260210744,281.4641289376006,329
118.53136828957388,281.64225108090784,330
118.35484934295833,281.8193219685877,331
118.17884668442669,281.99534045396916,332
118.00336111894671,282.1703053769572,333
117.82839333857343,282.34421556205416,334
117.65394392666066,282.51706981644634,335
117.4800133619989,282.68886692815335,336
117.30660202287926,282.8596056642413,337
117.13371019108406,283.0292847690983,338
116.96133805580398,283.19790296277137,339
116.78948571748178,283.3654589393649,340
116.61815319158359,283.5319513654994,341
116.44734041229711,283.6973788788304,342
116.27704723615807,283.86174008662584,343
116.10727344560458,284.025033564403,344
115.9380187524604,284.18725785462306,345
115.76928280134723,284.3484114654429,346
115.6010651730267,284.5084928695241,347
115.43336538767267,284.6675005028982,348
115.26618290807438,284.825432763887,349
115.09951714277094,284.98228801207927,350
114.93336744911802,285.13806456736086,351
114.76773313628723,285.29276070899937,352
114.60261346819892,285.4463746747824,353
114.43800766638931,285.59890466020886,354
114.27391491281209,285.75034881773223,355
114.1103343525761,285.9007052560567,356
113.94726509661895,286.0499720394839,357
113.78470622431809,286.1981471873113,358
113.62265678603949,286.34522867328036,359
113.46111580562527,286.491214425076,360
113.30008228282063,286.63610232387396,361
113.13955519564115,286.7798902039386,362
112.9795335026812,286.9225758522687,363
112.82001614536422,287.0641570082917,364
112.66100205013574,287.20463136360553,365
112.50249013060004,287.3439965617676,366
112.34447928960111,287.48225019813117,367
112.18696842124889,287.61938981972753,368
112.02995641289152,287.7554129251947,369
111.87344214703442,287.89031696475115,370
111.71742450320723,288.0240993402154,371
111.56190235977908,288.15675740506936,372
111.40687459572338,288.2882884645671,373
111.25234009233267,288.4186897758863,374
111.0982977348845,288.54795854832463,375
110.94474641425916,288.6760919435371,376
110.79168502851,288.8030870758184,377
110.63911248438713,288.9289410124254,378
110.48702769881542,289.05365077394265,379
110.33542960032753,289.17721333468893,380
110.18431713045264,289.29962562316405,381
110.03368924506196,289.4208845225371,382
109.88354491567151,289.540986871174,383
109.73388313070302,289.65992946320506,384
109.58470289670396,289.7777090491311,385
109.43600323952703,289.89432233646886,386
109.28778320547023,290.00976599043435,387
109.14004186237811,290.1240366346634,388
108.99277830070498,290.23713085197033,389
108.84599163454074,290.3490451851429,390
108.69968100260017,290.45977613777296,391
108.5538455691765,290.5693201751238,392
108.4084845250595,290.67767372503204,393
108.26359708841959,290.78483317884434,394
108.11918250565785,290.890794892388,395
107.97524005222328,290.99555518697525,396
107.83176903339765,291.09911035044087,397
107.68876878504872,291.20145663821097,398
107.54623867435258,291.30259027440513,399
107.40417810048574,291.4025074529682,400
107.26258649528754,291.5012043388336,401
107.1214633238939,291.5986770691156,402
106.98080808534259,291.6949217543317,403
106.84062031315102,291.7899344796526,404
106.7008995758672,291.88371130618026,405
106.56164547759438,291.97624827225314,406
106.42285765849005,292.0675413947777,407
106.28453579524003,292.1575866705849,408
106.14667960150831,292.2463800778121,409
106.00928882836303,292.3339175773087,410
105.87236326467969,292.42019511406437,411
105.73590273752168,292.50520861866056,412
105.59990711249928,292.58895400874235,413
105.46437629410731,292.6714271905117,414
105.32931022604247,292.7526240602394,415
105.19470889150054,292.8325405057969,416
105.06057231345461,292.91117240820455,417
104.92690055491438,292.9885156431979,418
104.79369371916754,293.0645660828088,419
104.66095195000372,293.1393195969619,420
104.52867543192161,293.2127720550845,421
104.39686439032,293.2849193277295,422
104.26551909167289,293.35575728820993,423
104.13463984369002,293.42528181424376,424
104.00422699546279,293.4934887896084,425
103.87428093759637,293.5603741058038,426
103.74480210232878,293.62593366372215,427
103.61579096363727,293.69016337532395,428
103.48724803733279,293.75305916531926,429
103.35917388114295,293.814616972852,430
103.23156909478442,293.87483275318726,431
103.10443432002486,293.93370247939947,432
102.97777024073542,293.99122214406066,433
102.85157758293413,294.04738776092785,434
102.72585711482087,294.1021953666269,435
102.60060964680449,294.1556410223343,436
102.47583603152268,294.20772081545147,437
102.35153716385507,294.25843086127526,438
102.22771398093013,294.3077673046587,439
102.10436746212677,294.3557263216638,440
101.98149862907066,294.40230412120354,441
101.85910854562626,294.44749694667263,442
101.73719831788496,294.4913010775646,443
101.61576909414988,294.533712831075,444
101.4948220649179,294.5747285636889,445
101.37435846285939,294.61434467275103,446
101.25437956279643,294.6525575980177,447
101.13488668167966,294.68936382318896,448
101.01588117856463,294.72475987741956,449
100.89736445458793,294.7587423368078,450
100.7793379529439,294.7913078258601,451
100.66180315886203,294.82245301893084,452
100.54476159958587,294.8521746416358,453
100.42821484435377,294.88046947223773,454
100.31216450438218,294.90733434300284,455
100.19661223285152,294.9327661415273,456
100.08155972489557,294.9567618120317,457
99.96700871759447,294.9793183566233,458
99.85296098997205,295.0004328365236,459
99.73941836299782,295.0201023732607,460
99.62638269959383,295.0383241498262,461
99.51385590464717,295.05509541179254,462
99.40183992502834,295.07041346839316,463
99.29033674961578,295.08427569356223,464
99.17934840932702,295.09667952693314,465
99.0688769771571,295.1076224747946,466
98.95892456822381,295.1171021110047,467
98.84949333982117,295.1251160778595,468
98.74058549148043,295.13166208691706,469
98.63220326503969,295.1367379197754,470
98.52434894472186,295.14034142880325,471
98.41702485722175,295.1424705378231,472
98.31023337180189,295.14312324274505,473
98.20397690039812,295.1422976121516,474
98.09825789773441,295.1399917878317,475
97.99307886144776,295.1362039852641,476
97.88844233222275,295.1309324940487,477
97.78435089393662,295.12417567828516,478
97.68080717381427,295.11593197689984,479
97.57781384259398,295.1061999039173,480
97.47537361470361,295.0949780486793,481
97.37348924844743,295.08226507600835,482
97.2721635462036,295.06805972631696,483
97.17139935463277,295.0523608156609,484
97.07119956489719,295.0351672357373,485
96.97156711289088,295.01647795382655,486
96.87250497948064,294.9962920126782,487
96.77401619075798,294.97460853034056,488
96.6761038183018,294.9514266999335,489
96.57877097945195,294.9267457893649,490
96.48202083759342,294.9005651409905,491
96.38585660245133,294.87288417121727,492
96.29028153039617,294.84370237004987,493
96.19529892475978,294.813019300581,494
96.1009121361613,294.78083459842543,495
96.00712456284325,294.7471479710979,496
95.91393965101776,294.71195919733515,497
95.82136089522216,294.6752681263629,498
95.7293918386843,294.63707467710657,499
95.63803607369694,294.5973788373489,500
95.54729724200133,294.55618066283154,501
95.45717903517937,294.513480276304,502
95.36768519505412,294.4692778665186,503
95.27881951409871,294.4235736871733,504
95.19058583585276,294.3763680558017,505
95.10298805534649,294.3276613526122,506
95.01603011953168,294.27745401927604,507
94.92971602771965,294.2257465576651,508
94.84404983202552,294.1725395285414,509
94.75903563781816,294.11783355019696,510
94.67467760417613,294.0616292970469,511
94.59097994434839,294.00392749817536,512
94.50794692621987,293.94472893583594,513
94.42558287278116,293.88403444390724,514
94.34389216260219,293.8218449063043,515
94.26287923030888,293.75816125534755,516
94.18254856706298,293.6929844700895,517
94.10290472104388,293.62631557460134,518
94.02395229793268,293.55815563621894,519
93.945695961397,293.4885057637511,520
93.86814043357734,293.41736710565,521
93.79129049557297,293.3447408481455,522
93.71515098792813,293.27062821334397,523
93.63972681111721,293.1950304572938,524
93.56502292602866,293.1179488680177,525
93.49104435444703,293.0393847635135,526
93.4177961795326,292.95933948972487,527
93.34528354629812,292.87781441848267,528
93.27351166208204,292.794810945419,529
93.20248579701756,292.7103304878538,530
93.13221128449723,292.6243744826571,531
93.06269352163235,292.53694438408627,532
92.99393796970668,292.4480416616009,533
92.92595015462388,292.3576677976562,534
92.85873566734816,292.2658242854757,535
92.79230016433768,292.1725126268049,536
92.72664936797007,292.07773432964757,537
92.6617890669595,291.9814909059843,538
92.59772511676499,291.8837838694769,539
92.53446343998915,291.7846147331577,540
92.47201002676721,291.6839850071062,541
92.41037093514547,291.5818961961134,542
92.34955229144904,291.47834979733653,543
92.28956029063808,291.37334729794264,544
92.23040119665234,291.26689017274526,545
92.17208134274348,291.1589798818326,546
92.11460713179461,291.0496178681903,547
92.0579850366268,290.9388055553186,548
92.0022216002923,290.82654434484533,549
91.94732343635346,290.7128356141357,550
91.89329722914803,290.5976807139003,551
91.84014973403946,290.4810809658012,552
91.78788777765253,290.3630376600581,553
91.73651825809377,290.24355205305545,554
91.68604814515665,290.1226253649494,555
91.6364844805107,290.0002587772788,556
91.58783437787525,289.8764534305781,557
91.54010502317665,289.75121042199373,558
91.49330367468957,289.62453080290544,559
91.44743766316171,289.4964155765524,560
91.4025143919222,289.36686569566467,561
91.35854133697325,289.2358820601013,562
91.31552604706546,289.1034655144943,563
91.2734761437564,288.9696168459007,564
91.23239932145242,288.8343367814615,565
91.19230334743447,288.69762598606866,566
91.15319606186709,288.5594850600402,567
91.11508537779126,288.4199145368042,568
91.07797928110135,288.2789148805912,569
91.04188583050606,288.1364864841351,570
91.00681315747397,287.992629666384,571
90.97276946616368,287.8473446702188,572
90.93976303333929,287.7006316601816,573
90.90780220827125,287.55249072021303,574
90.87689541262331,287.40292185139765,575
90.84705114032609,287.2519249697187,576
90.81827795743752,287.09949990382046,577
90.79058450199122,286.9456463927794,578
90.76397948383331,286.790364083882,579
90.73847168444804,286.6336525304105,580
90.71406995677386,286.47551118943437,581
90.69078322500972,286.31593941960887,582
90.66862048441372,286.15493647897796,583
90.64759080109381,285.9925015227825,584
90.62770331179281,285.8286336012715,585
90.60896722366795,285.6633316575173,586
90.59139181406655,285.4965945252314,587
90.57498643029915,285.32842092658206,588
90.55976048941108,285.1588094700117,589
90.54572347795428,284.9877586480522,590
90.53288495176052,284.8152668351379,591
90.52125453571772,284.6413322854145,592
90.5108419235511,284.4659531305421,593
90.50165687761064,284.289127377492,594
90.49370922866699,284.11085290633315,595
90.48700887571724,283.93112746800995,596
90.48156578580304,283.7499486821065,597
90.4773899938428,283.56731403459753,598
90.47449160248017,283.3832208755826,599
90.47288078195109,283.19766641700227,600
90.47256776997183,283.01064773033374,601
90.47356287165023,282.82216174426435,602
90.47587645942276,282.6322052423385,603
90.47951897302026,282.4407748605789,604
90.48450091946457,282.2478670850758,605
90.49083287309941,282.0534782495446,606
90.49852547565801,281.85760453284666,607
90.50758943637086,281.6602419564725,608
90.51803553211647,281.4613863819822,609
90.52987460761841,281.2610335084016,610
90.54311757569216,281.05917886957025,611
90.55777541754506,280.8558178314374,612
90.57385918313294,280.6509455893033,613
90.59137999157716,280.44455716500204,614
90.61034903164598,280.2366474040206,615
90.63077756230382,280.02721097255323,616
90.65267691333297,279.8162423544841,617
90.67605848603132,279.6037358482957,618
90.7009337539909,279.389685563899,619
90.72731426396133,279.1740854193787,620
90.7552116368027,278.95692913765225,621
90.78463756853277,278.73821024303487,622
90.81560383147294,278.5179220577078,623
90.84812227549813,278.2960576980833,624
90.88220482939555,278.0726100710624,625
90.91786350233744,277.84757187017885,626
90.95511038547318,277.6209355716252,627
90.99395765364609,277.3926934301532,628
91.03441756724078,277.16283747484545,629
91.07650247416618,276.93135950474954,630
91.12022481198083,276.69825108437004,631
91.16559711016598,276.46350353901215,632
91.21263199255246,276.22710794996874,633
91.26134217990838,275.98905514954595,634
91.31174049269308,275.74933571591924,635
91.36383985398489,275.5079399678127,636
91.4176532925887,275.2648579589951,637
91.47319394633085,275.0200794725834,638
91.53047506554788,274.7735940151482,639
91.58951001677677,274.52539081061053,640
91.6503122866541,274.27545879392386,641
91.71289548603129,274.02378660453115,642
91.77727335431422,273.77036257958923,643
91.8434597640349,273.51517474695095,644
91.91146872566334,273.25821081789536,645
91.98131439266808,272.9994581795977,646
92.05301106683382,272.7389038873273,647
92.12657320384503,272.4765346563653,648
92.20201541914425,272.21233685362995,649
92.27935249407473,271.94629648899956,650
92.35859938231629,271.6783992063223,651
92.43977121662451,271.4086302740996,652
92.52288331588291,271.1369745758342,653
92.60795119247841,270.8634166000277,654
92.69499056001048,270.58794042981657,655
92.78401734134479,270.3105297322338,656
92.87504767702215,270.03116774708207,657
92.96809793403439,269.74983727540445,658
93.06318471497866,269.46652066753956,659
93.16032486760209,269.1811998107452,660
93.25953549474939,268.8938561163756,661
93.36083396472583,268.6044705065969,662
93.46423792208891,268.313023400624,663
93.5697652988822,268.0194947004629,664
93.6774343263252,267.7238637761396,665
93.78726354697389,267.4261094503997,666
93.89927182736649,267.12620998285774,667
94.01347837117014,266.82414305357906,668
94.12990273284419,266.51988574607327,669
94.24856483183673,266.2134145296784,670
94.36948496733147,265.9047052413152,671
94.49268383356231,265.5937330665891,672
94.61818253571431,265.2804725202166,673
94.7460026064301,264.96489742575267,674
94.87616602294099,264.646980894594,675
95.00869522484403,264.3266953042336,676
95.14361313254565,264.00401227573894,677
95.28094316639461,263.6789026504265,678
95.42070926652687,263.35133646570495,679
95.56293591344699,263.02128293005615,680
95.7076481493704,262.68871039712377,681
95.85487160035316,262.35358633887756,682
96.00463249923624,262.01587731782007,683
96.15695770943265,261.6755489582008,684
96.31187474958698,261.3325659162031,685
96.46941181913851,260.9868918490654,686
96.62959782481987,260.6384893830985,687
96.79246240812512,260.2873200805595,688
96.95803597378257,259.9333444053392,689
97.12634971926906,259.57652168742146,690
97.29743566540421,259.2168100860674,691
97.47132668806512,258.8541665516793,692
97.64805655106355,258.48854678629533,693
97.82765994022948,258.1199052026633,694
98.01017249874795,257.7481948818435,695
98.19563086379631,257.373367529284,696
98.38407270453386,256.99537342931256,697
98.57553676149554,256.61416139798825,698
98.77006288744595,256.229678734249,699
98.9676920897514,255.84187116929493,700
99.1684665743308,255.45068281414154,701
99.37242979124882,255.0560561052735,702
99.57962648201824,254.65793174833212,703
99.79010272868074,254.25624865976167,704
100.00390600473919,253.85094390634168,705
100.22108522801774,253.4419526425267,706
100.44169081552943,253.02920804551584,707
100.66577474043451,252.6126412479679,708
100.89339059117695,252.19218126828028,709
101.12459363288987,251.76775493834305,710
101.35944087116525,251.33928682868097,711
101.59799111828697,250.90669917089133,712
101.84030506203105,250.46991177728546,713
102.08644533714063,250.02884195763875,714
102.33647659958865,249.58340443295285,715
102.59046560374513,249.13351124613249,716
102.84848128257093,248.6790716694773,717
103.1105948309648,248.21999210889024,718
103.3768797923948,247.75617600470153,719
103.64741214895108,247.28752372900934,720
103.92227041496061,246.81393247943794,721
104.20153573431017,246.33529616921618,722
104.48529198162852,245.85150531348125,723
104.77362586748278,245.3624469117159,724
105.06662704774934,244.8680043262316,725
105.36438823732286,244.36805715661615,726
105.66700532833173,243.8624811100702,727
105.97457751303106,243.35114786756657,728
106.28720741154795,242.8339249457764,729
106.60500120465527,242.31067555471824,730
106.9280687717529,241.7812584511016,731
107.25652383423493,241.24552778735415,732
107.59048410442198,240.70333295634097,733
107.93007144023535,240.1545184318101,734
108.27541200578713,239.59892360462547,735
108.62663643805527,239.0363826148805,736
108.98388001980582,238.4667241800233,737
109.34728285891543,237.88977141916672,738
109.7169900742347,237.3053416738057,739
110.09315198811873,236.7132463252199,740
110.47592432573191,236.11329060890273,741
110.86546842121108,235.50527342643184,742
111.26195143074426,234.88898715527506,743
111.66554655258882,234.26421745712193,744
112.0764332540138,233.63074308543142,745
112.49479750510602,232.98833569300822,746
112.92083201932448,232.33675964054848,747
113.35473650062661,231.67577180724732,748
113.79671789691604,231.00512140472426,749
114.24699065947863,230.32454979570971,750
114.70577700797699,229.63379031914138,751
115.1733072004632,228.93256812355088,752
115.64981980774446,228.22060001087448,753
116.13556199129152,227.49759429310637,754
116.6307897837193,226.7632506645234,755
117.13576837068291,226.01726009255523,756
117.6507723728272,225.25930473075044,757
118.17608612619314,224.4890578577032,758
118.7120039592244,223.7061838462537,759
119.25883046422462,222.91033816776826,760
