angle1,angle2,step
90.0,270.0,0
93.04589759215027,267.1083960461903,1
95.99844092503825,264.3118563215306,2
98.84262090212525,261.6261160642531,3
101.56835222591165,259.06213333201475,4
104.17002679612234,256.6264362644598,5
106.64584884795804,254.32170357048057,6
108.99707841471763,252.14745935648364,7
111.22728114756492,250.10078590465733,8
113.34164850549719,248.1769878613396,9
115.34642160176318,246.3701698731288,10
117.24842873474091,244.6737123943434,11
119.05473153530242,243.08064589636348,12
120.77236648024741,241.58393277998906,13
122.4081653218032,240.17667051461194,14
123.96863791505169,238.85223056014368,15
125.45990254492214,237.6043468221105,16
126.887651182027,236.42716569800916,17
128.25713954176942,235.31526778809285,18
129.5731940728182,234.26366939734066,19
130.8402299267746,233.26781020717368,20
132.06227553107487,232.32353200424106,21
133.24300062495593,231.4270521240799,22
134.38574556903464,230.57493427878734,23
135.49355045359744,229.76405865914626,24
136.56918305716457,228.99159260004134,25
137.61516508709548,228.25496264227493,26
138.63379640259265,227.55182848608297,27
139.62717710528204,226.88005908747485,28
140.59722750548082,226.23771097739856,29
141.54570605022195,225.62300876853175,30
142.4742253449852,225.03432774122422,31
143.3842664245745,224.4701783575367,32
144.27719143688168,223.92919253158738,33
145.1542549016389,223.41011147870833,34
146.01661369847218,222.91177497006905,35
146.8653359272893,222.43311182964493,36
147.70140877109745,221.97313152395975,37
148.52574547797553,221.5309167100202,38
149.339191565893,221.1056166220183,39
150.14253034184443,220.69644119190468,40
150.93648781559486,220.30265581237003,41
151.72173707831263,219.92357666288189,42
152.49890220750464,219.55856653014385,43
153.2685617519121,219.20703106369456,44
154.03125184328806,218.86841541544632,45
154.78746897616227,218.54220121888514,46
155.5376724916949,218.22790386956058,47
156.2822867974331,217.92507007350778,48
157.02170335111506,217.6332756344973,49
157.7562824335285,217.35212345460997,50
158.48635473275513,217.0812417256867,51
159.21222275984314,216.82028229179133,52
159.93416211399864,216.56891916502724,53
160.65242261371765,216.3268471789215,54
161.36722930885279,216.09378076519354,55
162.0787833873861,215.8694528410994,56
162.78726298962874,215.65361379572437,57
163.4928239416642,215.44603056462032,58
164.19560041906635,215.24648578307253,59
164.89570555123927,215.05477700905746,60
