displacement_x,displacement_y,displacement_z,step
0.0,0.0,0.0,0
2.0,-2.0,0.0,1
1.9978705429246142,-1.9972774074717663,0.0,2
1.9956237719759096,-1.994487378475762,0.0,3
1.9932681141544255,-1.9916434008438868,0.0,4
1.9908133119669262,-1.9887584112269645,0.0,5
1.9882695434179012,-1.9858441982065664,0.0,6
1.9856467311832835,-1.9829109654897328,0.0,7
1.9829540757958335,-1.9799670965757792,0.0,8
1.98019980260979,-1.9770191122631406,0.0,9
1.9773910839465327,-1.9740717812878028,0.0,10
1.9745340859245317,-1.9711283325779994,0.0,11
1.9716340901374962,-1.9681907198280983,0.0,12
1.968695648544792,-1.9652598988357721,0.0,13
1.9657227412394853,-1.962336090076735,0.0,14
1.962718918033393,-1.9594190101138333,0.0,15
1.959687414276897,-1.9565080642265036,0.0,16
1.9566312383213105,-1.9536024988327847,0.0,17
1.953553232546052,-1.9507015161777381,0.0,18
1.9504561123043436,-1.947804355901828,0.0,19
1.9473424880246692,-1.9449103490006052,0.0,20
1.944214875569842,-1.9420189497746176,0.0,21
1.94107569924612,-1.9391297509712486,0.0,22
1.937927290903618,-1.9362424866680028,0.0,23
1.9347718875978042,-1.93335702669413,0.0,24
1.9316116294186991,-1.930473365632939,0.0,25
1.9284485583986806,-1.9275916087492937,0.0,26
1.925284618894021,-1.9247119565764663,0.0,27
1.9221216594844026,-1.921834689385887,0.0,28
1.918961436220202,-1.9189601523523059,0.0,29
1.9158056169369453,-1.9160887419080623,0.0,30
1.9126557863194469,-1.913220893542112,0.0,31
1.9095134514088634,-1.9103570711291575,0.0,32
1.9063800472839523,-1.907497757758619,0.0,33
1.9032569426984987,-1.904643447960099,0.0,34
1.9001454455101752,-1.9017946411809055,0.0,35
1.8970468077858575,-1.898951836353088,0.0,36
1.8939622305113137,-1.8961155273851942,0.0,37
1.8908928678679209,-1.8932861994219412,0.0,38
1.8878398310655509,-1.890464325729009,0.0,39
1.8848041917398075,-1.8876503650771814,0.0,40
1.8817869849344562,-1.884844759517985,0.0,41
1.878789211697446,-1.8820479324604364,0.0,42
1.8758118413225406,-1.8792602869746615,0.0,43
1.8728558132693782,-1.8764822042626228,0.0,44
1.8699220387936086,-1.8737140422487464,0.0,45
1.8670114023163948,-1.8709561342539751,0.0,46
1.8641247625595025,-1.868208787725753,0.0,47
1.8612629534689134,-1.8654722830038908,0.0,48
1.8584267849465883,-1.862746872108379,0.0,49
1.855617043406928,-1.8600327775401868,0.0,50
1.8528344921716944,-1.8573301910901259,0.0,51
1.850079871714752,-1.8546392726541612,0.0,52
1.8473538997659515,-1.8519601490562048,0.0,53
1.8446572712818392,-1.8492929128816422,0.0,54
1.8419906582895715,-1.8466376213266333,0.0,55
1.8393547096094498,-1.8439942950697454,0.0,56
1.8367500504608016,-1.8413629171737436,0.0,57
1.8341772819555113,-1.8387434320264342,0.0,58
1.831636980483295,-1.8361357443303679,0.0,59
1.8291296969928093,-1.833539718151989,0.0,60
1.8266559561728268,-1.830955176041448,0.0,61
1.8242162555380177,-1.8283818982348345,0.0,62
1.8218110644242922,-1.8258196219509766,0.0,63
1.8194408228991845,-1.82326804079523,0.0,64
