displacement_x,displacement_y,displacement_z,step
0.0,0.0,0.0,0
2.0,-2.0,0.0,1
1.9987223257547684,-1.9983664444830598,0.0,2
1.9974310654052754,-1.9967208317324783,0.0,3
1.9961262014367174,-1.9950632757638347,0.0,4
1.9948077194304028,-1.9933938917974747,0.0,5
1.9934756081056002,-1.9917127962123191,0.0,6
1.9921298593595793,-1.9900201064986796,0.0,7
1.990770468305762,-1.9883159412101026,0.0,8
1.989397433309892,-1.9866004199142693,0.0,9
1.988010756024142,-1.9848736631429837,0.0,10
1.98661044141907,-1.983135792341279,0.0,11
1.9851964978133454,-1.981386929815673,0.0,12
1.9837689369011549,-1.9796271986816116,0.0,13
1.9823277737772163,-1.9778567228101345,0.0,14
1.980873026959316,-1.9760756267738022,0.0,15
1.9794047184082888,-1.974284035791924,0.0,16
1.977922873545379,-1.9724820756751316,0.0,17
1.9764275212668936,-1.9706698727693364,0.0,18
1.9749186939560879,-1.968847553899124,0.0,19
1.9733964274922178,-1.9670152463106263,0.0,20
1.971860761256686,-1.9651730776139218,0.0,21
1.9703117381362332,-1.9633211757250184,0.0,22
1.9687494045231089,-1.961459668807462,0.0,23
1.9671738103121743,-1.9595886852136353,0.0,24
1.9655850088948859,-1.957708353425794,0.0,25
1.9639830571501167,-1.9558188019968965,0.0,26
1.9623680154317769,-1.9539201594912898,0.0,27
1.9607399475531948,-1.9520125544253069,0.0,28
1.9590989207682343,-1.9500961152078364,0.0,29
1.9574450057491162,-1.948170970080925,0.0,30
1.9557782765609324,-1.9462372470604774,0.0,31
1.9540988106328316,-1.944295073877111,0.0,32
1.9524066887258757,-1.9423445779172381,0.0,33
1.9507019948975555,-1.9403858861644312,0.0,34
1.9489848164629773,-1.9384191251411442,0.0,35
1.947255243952726,-1.936444420850849,0.0,36
1.9455133710674217,-1.9344618987206572,0.0,37
1.9437592946289919,-1.9324716835444966,0.0,38
1.9419931145286848,-1.9304738994268986,0.0,39
1.9402149336718661,-1.9284686697274773,0.0,40
1.9384248579196317,-1.9264561170061552,0.0,41
1.9366229960272916,-1.9244363629692078,0.0,42
1.934809459579773,-1.9224095284161942,0.0,43
1.9329843629240107,-1.9203757331878342,0.0,44
1.9311478230983838,-1.9183350961149033,0.0,45
1.9292999597592806,-1.9162877349682048,0.0,46
1.9274408951048643,-1.9142337664096882,0.0,47
1.9255707537961326,-1.9121733059447685,0.0,48
1.9236896628753575,-1.9101064678759168,0.0,49
1.9217977516820075,-1.9080333652575772,0.0,50
1.919895151766255,-1.905954109852469,0.0,51
1.9179819968001783,-1.9038688120893343,0.0,52
1.9160584224867743,-1.9017775810221829,0.0,53
1.9141245664668998,-1.8996805242910928,0.0,54
1.9121805682242732,-1.897577748084615,0.0,55
1.9102265689886566,-1.8954693571038348,0.0,56
1.9082627116373623,-1.8933554545281346,0.0,57
1.9062891405952174,-1.8912361419827082,0.0,58
1.9043060017331301,-1.8891115195078676,0.0,59
1.9023134422654053,-1.8869816855301804,0.0,60
1.9003116106459568,-1.884846736835485,0.0,61
1.8983006564635685,-1.8827067685438066,0.0,62
1.8962807303363642,-1.880561874086221,0.0,63
1.8942519838056346,-1.8784121451836862,0.0,64
