arm1,arm2,arm3,step
1.4142135623730951,1.4142135623730951,1.4142135623730951,0
1.403730307046455,1.402189423237826,1.4034288695576265,1
1.3935017624758688,1.3905541834921091,1.392903821285517,2
1.3835218668948495,1.379298197919653,1.3826327732882187,3
1.3737846501166249,1.3684117289965578,1.3726101475288142,4
1.36428424313677,1.3578849716536692,1.3628304409895253,5
1.3550148864487142,1.3477080774813954,1.3532882333730825,6
1.3459709370984005,1.3378711782659658,1.3439781937380006,7
1.3371468745161528,1.3283644087555342,1.3348950860978648,8
1.3285373051742018,1.3191779285645227,1.3260337740236456,9
1.3201369661272593,1.3103019431349425,1.3173892242957908,10
1.3119407275009958,1.3017267236840375,1.3089565096593183,11
1.303943593999251,1.293442626078302,1.300730810740399,12
1.2961407055053518,1.2854401085846088,1.2927074171869544,13
1.2885273368560524,1.2777097484597186,1.284881728098651,14
1.2810988968684505,1.2702422573497245,1.2772492518134377,15
1.2738509267008478,1.2630284954808964,1.2698056051184627,16
1.266779097628032,1.2560594846328637,1.262546511952979,17
1.2598792083099735,1.2493264198940044,1.2554678016697305,18
1.2531471816305766,1.2428206802072674,1.2485654069194658,19
1.2465790611800285,1.2365338377223454,1.2418353612207031,20
1.2401710074505747,1.2304576659771531,1.2352737962738283,21
1.2339192938113406,1.2245841469378835,1.228876939075092,22
1.2278203023232208,1.2189054769325096,1.2226411088822482,23
1.221870519450005,1.2134140715174928,1.216562714079467,24
1.2160665317168733,1.2081025693216207,1.210638248984913,25
1.2104050213622848,1.2029638349143763,1.204864290640045,26
1.2048827620241835,1.1979909607490433,1.1992374956153429,27
1.1994966144964148,1.1931772682329058,1.193754596862887,28
1.1942435225863597,1.1885163079784757,1.1884124006420336,29
1.189120509100091,1.184001859290655,1.1832077835403985,30
1.184124671976888,1.1796279289452276,1.1781376896085445,31
1.1792531805907447,1.1753887493140622,1.1731991276231517,32
1.1745032722325812,1.1712787758919796,1.1683891684900902,33
1.1698722487832716,1.1672926842794198,1.163704942795724,34
1.1653574735842887,1.1634253666738925,1.1591436385119445,35
1.1609563685098039,1.1596719279217482,1.1547024988578847,36
1.1566664112414116,1.1560276811801133,1.1503788203189984,37
1.1524851327443033,1.152488143236933,1.14616995082218,38
1.1484101149416737,1.1490490295349942,1.1420732880638782,39
1.1444389885823743,1.145706248943598,1.1380862779866618,40
1.1405694312953634,1.1424558983192468,1.1342064133984653,41
1.136799165823263,1.1392942568943474,1.1304312327277186,42
1.1331259584263544,1.1362177805305091,1.1267583189067667,43
1.1295476174475787,1.1332230958705969,1.1231852983753634,44
1.1260619920285446,1.1303069944212707,1.119709840195601,45
1.1226669709661636,1.1274664265953434,1.116329655269342,46
1.1193604816993132,1.1246984957409418,1.1130424956491014,47
1.1161404894148592,1.1220004521821392,1.109846153933303,48
1.1130049962624091,1.1193696872935082,1.106738462736943,49
1.1099520406673449,1.116803727628879,1.1037172942288738,50
1.1069796967319228,1.1143002291225172,1.1007805597272067,51
1.1040860737145715,1.1118569713789612,1.0979262093446571,52
1.1012693155779143,1.1094718520658695,1.095152231676052,53
1.098527600596485,1.107142881422452,1.0924566535206524,54
1.0958591410156018,1.1048681768943671,1.0898375396324,55
1.0932621827533824,1.1026459579044012,1.087292992491695,56
1.090735005138413,1.1004745407667493,1.0848211520927955,57
1.0882759206761454,1.0983523337513619,1.0824201957414474,58
