arm1,arm2,arm3,step
1.4142135623730951,1.4142135623730951,1.4142135623730951,0
1.4067940970661248,1.406021623192522,1.4060429906810938,1
1.3994694478300629,1.3979661532301844,1.397974874968751,2
1.392238943962004,1.3900459659568303,1.3900090055279417,3
1.3851019096232644,1.3822598407448479,1.3821451580275947,4
1.3780576647035283,1.3746065243509025,1.374383093610902,5
1.3711055256510105,1.3670847324443025,1.3667225589878733,6
1.3642448062663455,1.3596931511775079,1.3591632865232302,7
1.3574748184581338,1.3524304387950379,1.3517049943197326,8
1.350794872958319,1.3452952272769143,1.3443473862970994,9
1.3442042799958127,1.3382861240126414,1.3370901522667709,10
1.3377023499270349,1.3314017135016365,1.3299329680028436,11
1.3312883938222957,1.3246405590759311,1.3228754953095796,12
1.324961724007204,1.318001204640894,1.31591738208597,13
1.3187216545585376,1.311482176429678,1.3090582623879041,14
1.312567501754281,1.305081984767061,1.3022977564885636,15
1.306498584477778,1.298799125838329,1.2956354709377174,16
1.3005142245762005,1.2926320834588592,1.2890709986206583,17
1.2946137471737786,1.2865793308400826,1.2826039188175689,18
1.2887964809404615,1.2806393323475318,1.2762337972641469,19
1.2830617583169128,1.2748105452467575,1.2699601862143663,20
1.2774089156969501,1.269091421432953,1.2637826245062733,21
1.2718372935687354,1.2634804091402252,1.257700637631745,22
1.2663462366162153,1.2579759546265592,1.2517137378111525,23
1.2609350937824773,1.2525765038306453,1.2458214240738819,24
1.2556032182968442,1.2472805039968704,1.240023182345662,25
1.2503499676676688,1.2420864052649374,1.2343184855436482,26
1.245174703642914,1.2369926622207346,1.2287067936801839,27
1.2400767921407105,1.2319977354052543,1.2231875539761574,28
1.2350556031521722,1.227100092778552,1.2177602009848216,29
1.2301105106188193,1.2222982111359337,1.2124241567269198,30
1.2252408922870206,1.2175905774737585,1.207178830837912,31
1.2204461295418934,1.212975690302474,1.202023620728044,32
1.215725607223131,1.2084520609047038,1.1969579117559437,33
1.2110787134252272,1.204018214536441,1.1919810774163708,34
1.2065048392845579,1.199672691569633,1.1870924795426692,35
1.2020033787557545,1.1954140485746625,1.1822914685244077,36
1.1975737283797678,1.191240859341475,1.1775773835406067,37
1.1932152870459618,1.187151715838326,1.1729495528088805,38
1.188927455750519,1.1831452291073545,1.1684072938507262,39
1.1847096373533612,1.1792200300964195,1.1639499137731202,40
1.180561236335698,1.1753747704268596,1.1595767095664806,41
1.1764816585602298,1.1716081230970556,1.155286968418975,42
1.1724703110359143,1.1679187831218945,1.1510799680470651,43
1.1685266016891136,1.1643054681084353,1.14695497704208,44
1.1646499391428002,1.1607669187682863,1.1429112552325367,45
1.160839732505398,1.157301899367392,1.1389480540618302,46
1.1570953911706918,1.1539091981141096,1.1350646169808363,47
1.1534163246301252,1.1505876274866418,1.1312601798548887,48
1.1498019422986652,1.147336024501039,1.1275339713845105,49
1.146251653355282,1.1441532509211618,1.123885213539212,50
1.1427648665989678,1.1410381934121152,1.1203131220035905,51
1.1393409903210767,1.13798976363882,1.1168169066349083,52
1.1359794321946486,1.1350068983114918,1.1133957719312564,53
1.1326795991812448,1.1320885591799181,1.110048917509362,54
1.1294408974557077,1.1292337329785191,1.1067755385910474,55
1.126262732349127,1.1264414313242643,1.1035748264972993,56
1.1231445083101879,1.1237106905695908,1.1004459691488706,57
1.1200856288849597,1.1210405716125373,1.0973881515723058,58
1.1170854967150832,1.1184301596663522,1.0944005564102508,59
1.1141435135542037,1.115878563990887,1.0914823644348886,60
1.111259080302419,1.1133849175881003,1.0886327550633264,61
1.1084315970584058,1.110948376864032,1.0858509068737505,62
1.1056604631888194,1.108568121259609,1.0831359981211655,63
1.1029450774144767,1.106243352852643,1.0804872072515257,64
1.1002848379127714,1.1039732959333735,1.0779037134130902,65
1.0976791424356998,1.1017571965558892,1.075384696963832,66
1.095127388442825,1.0995943220677333,1.0729293399737565,67
1.092628973248463,1.0974839606199613,1.0705368267210063,68
1.0901832941823106,1.0954254206598815,1.068206344180657,69
1.0877897487627302,1.0934180304086514,1.0659370825051382,70
1.0854477348818437,1.091461137325859,1.0637282354952495,71
1.083156651001587,1.0895541075631388,1.0615790010607877,72
1.0809158963598458,1.087696325408824,1.0594885816698303,73
1.0787248711857769,1.0858871927255513,1.0574561847857757,74
1.0765829769234283,1.0841261283826649,1.0554810232912926,75
1.0744896164627427,1.0824125676851848,1.0535623158983625,76
1.0724441943770484,1.0807459618010264,1.0516992875436768,77
1.0704461171661457,1.0791257771880656,1.0498911697686821,78
1.0684947935040918,1.0775514950225653,1.048137201083636,79
1.0665896344908168,1.076022610630387,1.0464366273150867,80
1.0647300539067115,1.0745386329223212,1.0447887019362476,81
1.0629154684693445,1.0730990838347851,1.043192686379796,82
1.0611452980914942,1.0717034977770383,1.0416478503326816,83
1.0594189661396984,1.0703514210859915,1.0401534720125885,84
1.0577358996925594,1.069042411489577,1.038708838425754,85
1.056095529798059,1.0677760375795788,1.0373132456058978,86
1.0544972917291766,1.066551878294725,1.0359659988340804,87
1.0529406252371307,1.065369522414761,1.034666412839352,88
1.0514249748015947,1.064228568066147,1.0334138119801215,89
1.049949789877272,1.0631286222399323,1.0322075304062115,90
1.0485145251362467,1.0620693003222963,1.0310469122016324,91
1.0471186407055622,1.0610502256381542,1.0299313115081414,92
1.045761602399508,1.0600710290081727,1.0288600926297158,93
1.0444428819461355,1.0591313483194575,1.027832630118101,94
1.0431619572075472,1.058230828110117,1.0268483088396478,95
1.0419183123935472,1.0573691191678445,1.02590652402369,96
1.0407114382682612,1.0565458781426025,1.0250066812927545,97
1.0395408323493762,1.0557607671734355,1.0241481966749355,98
1.038405999099673,1.0550134535293914,1.0233304965987933,99
1.0373064501105567,1.0543036092644813,1.0225530178711812,100
1.036241704277324,1.0536309108865638,1.021815207638427,101
1.0352112879659234,1.0529950390400014,1.02111652333133,102
1.0342147351710036,1.0523956782018975,1.0204564325944552,103
1.0332515876650605,1.0518325163916944,1.0198344132002408,104
1.032321395138527,1.0513052448938736,1.0192499529484451,105
1.0314237153306647,1.050813557993486,1.0187025495514943,106
1.0305581141511468,1.0503571527242073,1.0181917105062945,107
1.0297241657922394,1.049935728628593,1.0177169529531054,108
1.0289214528315065,1.0495489875302053,1.0172778035220729,109
1.0281495663249907,1.0491966333172447,1.0168737981680398,110
1.0274081058908298,1.0488783717373389,1.0165044819942601,111
1.0266966797832953,1.0485939102031032,1.0161694090656557,112
1.0260149049572524,1.0483429576081065,1.0158681422122562,113
1.0253624071230525,1.048125224152853,1.0156002528234735,114
1.0247388207918908,1.047940421180405,1.0153653206338633,115
1.0241437893116694,1.0477882610212597,1.0151629335010304,116
1.0235769648934212,1.0476684568471022,1.014992687176334,117
1.0230380086283608,1.047580722533067,1.0148541850690516,118
1.0225265904956449,1.0475247725281303,1.0147470380046535,119
1.0220423893609256,1.0475003217332788,1.0146708639778426,120
1.021585092965799,1.0475070853871011,1.0146252879010027,121
1.0211543979082582,1.0475447789584629,1.0146099413487035,122
1.0207500096142645,1.0476131180459265,1.0146244622988876,123
1.0203716423005675,1.0477118182836076,1.0146684948713776,124
1.0200190189289002,1.0478405952531504,1.0147416890643082,125
1.0196918711517007,1.0479991644015365,1.014843700489103,126
1.0193899392494967,1.0481872409644384,1.0149741901045835,127
1.019112972060119,1.04840453989486,1.0151328239507986,128
1.018860726899897,1.0486507757968009,1.0153192728831462,129
1.0186329694770084,1.0489256628637134,1.0155332123073415,130
1.0184294737971562,1.0492289148215228,1.0157743219157798,131
1.018250022061751,1.0495602448760002,1.0160422854258153,132
1.0180944045587856,1.049919365664289,1.0163367903204727,133
1.01796241954659,1.0503059892104019,1.0166575275920837,134
1.017853873130664,1.0507198268845166,1.0170041914893249,135
1.0177685791337883,1.0511605893659073,1.017376479268118,136
1.0177063589596156,1.0516279866093685,1.0177740909468318,137
1.0176670414499587,1.0521217278149928,1.0181967290662073,138
1.0176504627359833,1.0526415214011768,1.0186440984544076,139
1.0176564660835288,1.0531870749807422,1.0191159059975734,140
1.017684901732781,1.053758095340063,1.019611860416247,141
1.0177356267325188,1.0543542884211037,1.0201316720480045,142
1.017808504769176,1.0549753593062796,1.0206750526366124,143
1.0179034059909435,1.0556210122060568,1.021241715128011,144
1.0180202068271598,1.0562909504492164,1.0218313734733981,145
1.0181587898032263,1.0569848764757162,1.0224437424396648,146
1.0183190433512983,1.0577024918320828,1.0230785374274216,147
1.0185008616169984,1.058443497169278,1.0237354742968192,148
1.0187041442624056,1.0592075922429813,1.0244142692013563,149
1.0189287962655742,1.059994475916238,1.0251146384298364,150
1.0191747277168444,1.0608038461644236,1.0258362982566225,151
1.0194418536121985,1.0616354000824737,1.0265789648003079,152
1.0197300936439304,1.0624888338943392,1.0273423538909041,153
1.0200393719888885,1.0633638429646135,1.0281261809456277,154
1.0203696170945606,1.0642601218122947,1.0289301608533397,155
1.0207207614632654,1.0651773641266313,1.0297540078676761,156
1.0210927414347188,1.06611526278501,1.0305974355088858,157
1.021485496967245,1.067073509872839,1.0314601564743706,158
1.021898971417897,1.0680517967053762,1.0323418825579032,159
1.0223331113217586,1.0690498138514593,1.0332423245774793,160
1.0227878661706964,1.0700672511590807,1.0341611923117457,161
1.023263188191824,1.0711037977827609,1.0350981944449147,162
1.023759032125951,1.0721591422126617,1.0360530385200772,163
1.0242753550062769,1.0732329723053882,1.0370254309007914,164
1.0248121159375927,1.0743249753164135,1.0380150767408192,165
1.0253692758762551,1.0754348379340757,1.0390216799618637,166
1.025946797411185,1.0765622463150746,1.0400449432391432,167
1.0265446445461484,1.0777068861214116,1.0410845679946266,168
1.0271627824835705,1.0788684425587005,1.042140254397743,169
1.0278011774101306,1.0800466004157845,1.0432117013733608,170
1.0284597962843787,1.081241044105587,1.044298606616824,171
1.029138606626617,1.0824514577071265,1.0454006666158204,172
1.0298375763112746,1.0836775250086184,1.0465175766788501,173
1.030556673362007,1.084918929551596,1.047649030970047,174
1.0312958657497426,1.0861753546759694,1.0487947225501064,175
1.0320551211938933,1.08744648356595,1.0499543434230543,176
1.0328344069669373,1.0887319992967635,1.0511275845885992,177
1.0336336897025793,1.090031584882072,1.0523141360997916,178
1.0344529352076872,1.0913449233220374,1.0535136871257165,179
1.0352921082781892,1.0926716976519375,1.054725926018941,180
1.0361511725191175,1.0940115909912704,1.055950540387434,181
1.0370300901689724,1.0953642865932676,1.0571872171706749,182
1.0379288219285707,1.0967294678947423,1.058435642719661,183
1.038847326794538,1.0981068185662024,1.059695502880537,184
1.0397855618975944,1.0994960225621568,1.060966483081551,185
1.040743482345771,1.1008967641715472,1.0622482684230599,186
1.0417210410726971,1.1023087280682382,1.0635405437702956,187
1.0427181886910686,1.1037315993615016,1.0648429938486164,188
1.043734873351425,1.105165063646433,1.0661553033409643,189
1.0447710406063284,1.106608807054243,1.067477156987255,190
1.0458266332800465,1.108062516302363,1.068808239685431,191
1.0469015913438249,1.1095258787443152,1.0701482365939154,192
1.0479958517968204,1.1109985824192958,1.0714968332352062,193
1.0491093485527678,1.1124803161014227,1.0728537156003608,194
1.050242012332438,1.113970769348603,1.074218570254122,195
1.0513937705619298,1.115469632550981,1.0755910844404484,196
1.0525645472768412,1.1169765969789267,1.076970946188216,197
1.0537542630323453,1.118491354830532,1.0783578444168673,198
1.0549628348191922,1.1200135992785814,1.079751469041793,199
1.056190175985651,1.1215430245169675,1.0811515110792338,200
1.0574361961653875,1.1230793258065326,1.0825576627505062,201
1.0587008012112775,1.1246221995203045,1.083969617585363,202
1.0599838931351366,1.1261713431881157,1.085387070524299,203
1.0612853700533411,1.1277264555405868,1.0868097180196354,204
1.0626051261383125,1.1292872365524569,1.0882372581352169,205
1.063943051575817,1.1308533874852587,1.0896693906445618,206
1.0652990325280396,1.1324246109293228,1.0911058171273256,207
1.066672951102367,1.1340006108451068,1.0925462410639364,208
1.0680646853258244,1.13558109260385,1.0939903679282759,209
1.069474109125086,1.137165763027546,1.0954379052782854,210
1.070901092311984,1.1387543304282395,1.0968885628443912,211
1.0723455005744338,1.1403465046466466,1.09834205261564,212
1.0738071954726753,1.1419419970901024,1.0997980889234638,213
1.0752860344407404,1.1435405207698424,1.1012563885229785,214
1.076781870793035,1.1451417903376262,1.1027166706717488,215
1.0782945537359296,1.1467455221217067,1.1041786572059504,216
1.079823928384244,1.1483514341621581,1.1056420726138692,217
1.0813698357825003,1.1499592462455712,1.1071066441066868,218
1.0829321129308265,1.151568679939122,1.1085721016865115,219
1.0845105928153718,1.1531794586240336,1.1100381782116142,220
1.0861051044431091,1.1547913075284317,1.1115046094588446,221
1.0877154728808827,1.156403953759612,1.1129711341832016,222
1.0893415192985578,1.158017126335729,1.1144374941745465,223
1.090983061016135,1.1596305562169142,1.1159034343114478,224
1.0926399115546739,1.1612439763358415,1.1173687026121517,225
1.094311880690886,1.1628571216277408,1.118833050282689,226
1.095998774515237,1.164469729059879,1.120296231762117,227
1.0977003954934124,1.1660815376605131,1.121758004764918,228
1.099416542530985,1.1676922885473218,1.1232181303205686,229
1.1011470110411352,1.169301724955333,1.124676372810302,230
1.1028915930152623,1.1709095922643433,1.1261325000010962,231
1.10465007709633,1.1725156380258444,1.1275862830769137,232
1.1064222486547928,1.1741196119894577,1.1290374966672305,233
1.10820788986694,1.175721266128886,1.1304859188728968,234
1.1100067797955047,1.1773203546673798,1.1319313312893642,235
1.1118186944723751,1.1789166341027273,1.1333735190273324,236
1.1136434069832617,1.1805098632317665,1.1348122707308597,237
1.1154806875541567,1.1820998031744239,1.1362473785929879,238
1.117330303639435,1.183686217397272,1.137678638368935,239
1.1191920200114478,1.1852688717366164,1.1391058493869142,240
1.1210655988514553,1.1868475344210985,1.1405288145566275,241
1.1229507998417518,1.188421976093819,1.1419473403755045,242
1.1248473802588375,1.1899919698339771,1.1433612369327337,243
1.126755095067495,1.1915572911780172,1.1447703179111577,244
1.1286736970156255,1.1931177181402803,1.1461744005870884,245
1.1306029367297137,1.1946730312331593,1.147573305828107,246
1.1325425628107793,1.1962230134867358,1.1489668580889136,247
1.1344923219306906,1.1977674504679117,1.1503548854052876,248
1.1364519589287048,1.1993061302990113,1.1517372193862254,249
1.1384212169081143,1.200838843675852,1.1531136952043224,250
1.1403998373328779,1.2023653838852741,1.1544841515844557,251
1.142387560124116,1.2038855468221195,1.155848430790843,252
1.1443841237563572,1.2053991310056515,1.1572063786125328,253
1.1463892653534282,1.2069059375954025,1.1585578443473943,254
1.1484027207838767,1.20840577040644,1.1599026807846708,255
1.1504242247558258,1.2098984359240457,1.1612407441861565,256
1.152453510911167,1.211383743317789,1.162571894266061,257
1.1544903119189882,1.2128615044549909,1.1638959941696247,258
1.156534359568152,1.214331533913566,1.1652129104505402,259
1.1585853848589416,1.2157936489942318,1.1665225130472463,260
1.1606431180936831,1.2172476697320747,1.167824675258148,261
1.162707288966274,1.2186934189074654,1.1691192737158222,262
1.1647776266505425,1.2201307220563145,1.1704061883602683,263
1.1668538598873657,1.2215594074796519,1.171685302411253,264
1.1689357170704844,1.2229793062525345,1.17295650233981,265
1.171022926330951,1.2243902522322585,1.1742196778389455,266
1.173115215620154,1.2257920820658834,1.1754747217935984,267
1.1752123127913672,1.2271846351970475,1.1767215302499103,268
1.1773139456797714,1.228567753872078,1.1779600023838537,269
1.1794198421809055,1.2299412831453858,1.179190040469262,270
1.181529730327505,1.2313050708841338,1.1804115498453145,271
1.1836433383646903,1.2326589677721878,1.1816244388835175,272
1.1857603948234685,1.2340028273133306,1.1828286189542259,273
1.1878806285925227,1.2353365058337473,1.184024004392749,274
1.1900037689882579,1.236659862483771,1.1852105124650811,275
